application_id,student_id,application_date,requested_amount,installments,purpose,has_guarantor,rent_expense,other_debts,channel
A002022,S000877,2024-12-12,4486.96,6,Intercâmbio,0,950.0,971.56,App
A002023,S001027,2024-03-15,5332.68,3,Moradia,0,700.0,0.0,Agência
A002024,S001213,2025-01-31,1418.68,12,Saúde,0,700.0,0.0,Web
A002025,S000169,2024-02-15,1414.41,18,Moradia,0,1600.0,8.27,Web
A002026,S000372,2025-01-25,4665.98,3,Notebook,1,1200.0,0.0,WhatsApp
A002027,S001367,2024-05-01,5587.85,24,Saúde,0,700.0,429.94,App
A002028,S001223,2024-10-19,3096.57,18,Curso,0,1600.0,566.49,App
A002029,S001408,2024-09-11,1100.76,9,Transporte,1,1200.0,990.88,App
A002030,S000640,2025-01-01,1346.19,6,Taxas/Documentos,0,950.0,0.0,App
A002031,S001509,2024-11-13,5395.34,12,Notebook,0,1200.0,520.37,App
A002032,S000112,2024-07-27,2472.98,6,Intercâmbio,1,950.0,492.68,App
A002033,S000220,2024-04-23,2047.42,12,Transporte,1,700.0,411.69,App
A002034,S000348,2024-07-11,4093.14,6,Transporte,0,700.0,220.51,App
A002035,S001316,2024-03-15,2743.91,3,Curso,0,1600.0,796.27,App
A002036,S001434,2024-09-24,1339.42,9,Curso,1,400.0,760.32,App
A002037,S000358,2024-12-27,3164.25,18,Moradia,0,400.0,0.0,Agência
A002038,S001323,2024-09-27,4039.61,6,Intercâmbio,0,400.0,1011.48,App
A002039,S001088,2024-05-30,1333.66,3,Taxas/Documentos,0,1600.0,456.17,App
A002040,S000851,2024-04-06,2370.79,6,Intercâmbio,0,1200.0,243.79,Web
A002041,S000456,2025-01-19,1669.24,18,Curso,0,1600.0,325.36,App
A002042,S000451,2024-07-17,1389.25,9,Notebook,0,400.0,368.86,App
A002043,S000284,2024-02-21,2194.16,6,Curso,0,1200.0,698.12,App
A002044,S000141,2024-11-03,8683.5,24,Taxas/Documentos,0,0.0,284.83,App
A002045,S001309,2024-05-05,2509.05,12,Curso,1,1200.0,691.07,Web
A002046,S000501,2024-10-03,3075.29,3,Intercâmbio,1,1200.0,622.6,Web
A002047,S000436,2024-11-14,3239.82,3,Intercâmbio,1,0.0,680.68,Agência
A002048,S001347,2024-03-11,4199.76,24,Notebook,1,1600.0,76.54,Agência
A002049,S001290,2024-03-16,1812.94,18,Notebook,1,1200.0,359.44,App
A002050,S000279,2024-05-12,2215.07,18,Moradia,1,1600.0,197.29,Web
A002051,S001529,2025-01-15,1937.53,6,Taxas/Documentos,0,700.0,525.89,App
A002052,S001622,2024-07-29,4504.38,9,Transporte,1,950.0,9.61,Agência
A002053,S000262,2024-03-20,2958.65,9,Curso,0,400.0,0.0,Agência
A002054,S000124,2024-09-14,1609.52,12,Taxas/Documentos,0,0.0,260.63,Web
A002055,S001644,2024-07-20,2804.89,6,Transporte,1,700.0,982.86,App
A002056,S000366,2024-02-25,2718.35,6,Curso,0,1600.0,0.0,Web
A002057,S001486,2024-02-27,1709.56,12,Notebook,0,1200.0,0.0,Agência
A002058,S000071,2024-11-22,1093.84,18,Moradia,1,700.0,835.47,App
A002059,S000164,2024-12-18,4398.07,24,Taxas/Documentos,1,700.0,1109.41,App
A002060,S001483,2024-07-14,1460.26,3,Curso,0,1600.0,409.74,Agência
A002061,S001034,2024-08-09,1357.29,24,Moradia,0,950.0,2171.98,Web
A002062,S001286,2025-01-21,5449.87,3,Transporte,1,700.0,234.89,App
A002063,S000130,2024-07-15,2328.53,12,Notebook,0,0.0,701.23,App
A002064,S000048,2024-07-05,2116.77,12,Moradia,0,0.0,332.48,App
A002065,S000220,2024-04-23,1399.12,12,Curso,0,700.0,248.85,Web
A002066,S001486,2024-03-02,2044.04,9,Curso,1,1600.0,151.13,Agência
A002067,S001719,2024-04-26,2160.52,12,Moradia,1,1600.0,0.0,Web
A002068,S001032,2024-07-19,3015.4,12,Transporte,0,700.0,288.48,Agência
A002069,S000123,2024-05-04,3066.92,12,Taxas/Documentos,0,1600.0,168.88,App
A002070,S000810,2024-02-22,2332.83,9,Saúde,1,0.0,871.84,Web
A002071,S000400,2024-11-28,830.19,9,Moradia,0,700.0,192.17,App
A002072,S000994,2024-02-05,2057.76,12,Curso,0,700.0,1157.02,App
A002073,S000899,2024-03-20,1495.47,12,Notebook,0,950.0,84.39,Web
A002074,S000583,2024-06-03,1712.85,18,Transporte,0,400.0,89.62,Agência
A002075,S001010,2024-03-27,2594.59,12,Moradia,1,400.0,148.06,App
A002076,S001230,2024-06-21,1934.92,9,Saúde,0,1600.0,770.24,WhatsApp
A002077,S000758,2024-04-03,4121.56,24,Notebook,0,700.0,279.52,App
A002078,S000524,2024-11-02,3365.29,12,Moradia,0,400.0,0.0,Web
A002079,S001028,2024-04-02,2042.45,12,Curso,0,950.0,0.0,Web
A002080,S001614,2024-08-28,3851.81,12,Intercâmbio,0,1200.0,42.92,Web
A002081,S000132,2024-07-28,801.13,6,Taxas/Documentos,0,700.0,0.0,App
A002082,S001138,2024-07-01,1322.88,9,Curso,0,400.0,0.0,App
A002083,S001105,2024-07-23,1353.36,12,Transporte,1,1600.0,0.0,Agência
A002084,S001221,2024-04-22,3203.55,3,Saúde,1,1200.0,0.0,Web
A002085,S000958,2024-05-27,1223.99,12,Moradia,1,700.0,508.26,WhatsApp
A002086,S000855,2024-07-04,860.44,12,Intercâmbio,0,700.0,320.93,Agência
A002087,S001777,2024-12-13,2925.88,12,Notebook,0,950.0,704.62,App
A002088,S001523,2024-05-04,2608.5,18,Moradia,0,400.0,0.0,Web
A002089,S001567,2024-05-09,1158.43,6,Moradia,0,1200.0,782.27,App
A002090,S001500,2024-07-07,5241.55,12,Curso,0,950.0,647.68,App
A002091,S000976,2024-11-22,3610.99,18,Saúde,0,1200.0,533.28,App
A002092,S001743,2024-10-05,1134.35,6,Moradia,1,700.0,223.76,Web
A002093,S001128,2024-09-03,2568.71,3,Taxas/Documentos,0,1200.0,108.86,App
A002094,S000393,2024-08-12,1322.09,12,Moradia,1,400.0,871.1,Web
A002095,S001723,2024-02-18,1141.79,12,Notebook,1,950.0,784.35,App
A002096,S001292,2025-01-08,2804.9,6,Intercâmbio,0,700.0,0.0,Web
A002097,S000756,2024-07-19,4066.94,3,Transporte,0,1600.0,0.0,App
A002098,S001037,2024-03-23,1438.62,24,Notebook,0,0.0,179.2,App
A002099,S001117,2024-09-18,5098.46,9,Intercâmbio,0,1600.0,231.48,Web
A002100,S000974,2024-02-12,1103.93,6,Transporte,1,950.0,0.0,App
A002101,S000907,2024-08-03,3387.07,12,Taxas/Documentos,0,0.0,0.0,Web
A002102,S000968,2024-09-09,1594.33,12,Moradia,1,700.0,0.0,WhatsApp
A002103,S000270,2024-09-24,3652.73,18,Taxas/Documentos,0,700.0,0.0,App
A002104,S000147,2025-01-29,1378.33,3,Curso,0,700.0,0.0,App
A002105,S000799,2024-02-18,1703.43,3,Moradia,0,950.0,786.39,App
A002106,S000584,2024-02-17,6964.2,6,Notebook,0,950.0,799.05,Web
A002107,S000512,2024-05-16,1904.16,12,Saúde,0,400.0,1541.02,App
A002108,S001442,2024-05-30,2011.05,9,Curso,1,950.0,301.5,Web
A002109,S001151,2024-04-14,1640.1,9,Saúde,1,2200.0,920.83,App
A002110,S001760,2024-07-14,2205.68,6,Notebook,1,700.0,258.87,App
A002111,S001276,2024-09-27,1542.99,9,Curso,0,1600.0,143.35,Web
A002112,S001099,2024-09-27,2842.24,18,Intercâmbio,0,1200.0,0.0,Agência
A002113,S001768,2024-11-14,2044.15,12,Curso,0,1200.0,0.0,App
A002114,S000787,2024-09-07,7296.97,12,Intercâmbio,0,950.0,150.12,Web
A002115,S001239,2024-10-24,6745.59,6,Saúde,1,400.0,0.0,Agência
A002116,S000651,2025-01-31,3236.89,6,Transporte,1,0.0,0.0,App
A002117,S000956,2024-03-03,1390.13,9,Transporte,1,0.0,311.16,WhatsApp
A002118,S001529,2024-10-26,5143.61,6,Taxas/Documentos,0,0.0,0.0,App
A002119,S000204,2024-07-06,5439.51,12,Notebook,0,950.0,0.0,App
A002120,S000486,2024-06-14,1696.8,3,Moradia,0,1600.0,0.0,App
A002121,S000575,2024-12-05,3212.66,24,Moradia,0,1200.0,0.0,App
A002122,S000345,2024-04-30,3310.17,18,Intercâmbio,1,1600.0,784.91,App
A002123,S000849,2024-12-02,1945.75,6,Notebook,1,2200.0,309.22,Web
A002124,S000705,2025-01-22,835.08,9,Saúde,0,1200.0,1473.4,Agência
A002125,S001070,2024-05-27,5572.54,3,Curso,0,400.0,0.0,App
A002126,S001095,2024-05-30,2868.6,12,Curso,0,0.0,0.0,App
A002127,S000387,2025-01-24,1955.02,9,Intercâmbio,0,950.0,332.32,Web
A002128,S001789,2024-07-05,830.97,9,Transporte,0,1600.0,204.27,App
A002129,S000163,2024-07-22,2420.19,18,Saúde,0,950.0,556.91,WhatsApp
A002130,S000370,2024-12-13,4657.75,9,Transporte,0,700.0,765.56,WhatsApp
A002131,S000327,2024-09-29,2633.38,12,Moradia,0,1600.0,883.55,App
A002132,S001389,2024-05-08,1160.76,6,Notebook,0,700.0,382.36,Agência
A002133,S000757,2024-12-06,1177.51,9,Notebook,0,950.0,0.0,App
A002134,S001694,2024-04-01,1426.5,6,Curso,0,950.0,558.07,App
A002135,S001658,2024-03-01,2770.12,3,Transporte,1,1600.0,896.92,App
A002136,S000166,2024-03-31,779.1,6,Saúde,0,700.0,71.45,App
A002137,S000497,2025-01-10,1373.16,12,Notebook,0,1600.0,0.0,Web
A002138,S001282,2024-09-15,2469.5,6,Notebook,1,1200.0,0.0,App
A002139,S000139,2024-11-03,1246.58,6,Notebook,0,1600.0,0.0,WhatsApp
A002140,S000966,2024-09-24,3066.59,3,Transporte,1,0.0,0.0,App
A002141,S001364,2024-12-25,2746.64,24,Saúde,1,700.0,303.55,WhatsApp
A002142,S001736,2024-11-19,7362.89,6,Moradia,0,700.0,0.0,Web
A002143,S001749,2024-11-21,8449.76,9,Notebook,1,400.0,412.19,App
A002144,S000118,2024-09-18,1241.85,12,Transporte,1,950.0,1086.54,WhatsApp
A002145,S000967,2024-07-13,1273.56,3,Taxas/Documentos,1,0.0,340.89,App
A002146,S001136,2024-02-27,1422.24,18,Transporte,1,400.0,559.37,App
A002147,S001242,2024-08-31,1352.63,12,Taxas/Documentos,0,0.0,636.83,Web
A002148,S000383,2024-02-14,2701.77,12,Intercâmbio,0,700.0,703.55,App
A002149,S001200,2024-06-19,1116.72,12,Intercâmbio,1,1200.0,556.79,Web
A002150,S000837,2025-01-07,5640.3,18,Notebook,0,950.0,587.51,Web
A002151,S000809,2024-02-01,4881.47,12,Intercâmbio,0,0.0,1926.98,App
A002152,S000853,2024-02-14,3783.4,3,Saúde,0,2200.0,399.87,App
A002153,S001647,2024-08-05,1253.41,6,Saúde,0,700.0,0.0,WhatsApp
A002154,S001518,2024-04-21,6976.84,9,Notebook,0,700.0,183.07,App
A002155,S001765,2024-12-02,4886.17,12,Taxas/Documentos,0,700.0,125.9,WhatsApp
A002156,S000933,2024-12-23,4526.69,6,Notebook,0,400.0,23.96,App
A002157,S001145,2024-09-14,4190.99,12,Saúde,1,700.0,863.42,WhatsApp
A002158,S001350,2024-03-30,5341.52,12,Transporte,1,1200.0,0.0,Web
A002159,S001191,2024-06-17,1850.03,24,Notebook,0,1200.0,871.63,Web
A002160,S001684,2025-01-13,1132.1,3,Notebook,0,700.0,741.48,Web
A002161,S001591,2024-10-11,2728.13,12,Saúde,1,1600.0,880.7,App
A002162,S000918,2024-05-08,4824.91,6,Intercâmbio,0,0.0,171.48,Web
A002163,S001021,2024-09-13,722.73,6,Intercâmbio,0,700.0,419.78,App
A002164,S001560,2024-11-17,1179.5,6,Intercâmbio,0,1600.0,0.0,Web
A002165,S001733,2024-05-25,2518.71,12,Curso,0,950.0,1892.04,App
A002166,S001659,2024-02-29,2259.8,24,Intercâmbio,1,400.0,1190.57,App
A002167,S000238,2024-04-23,5700.01,6,Transporte,1,0.0,297.16,WhatsApp
A002168,S000676,2024-10-27,2400.49,3,Taxas/Documentos,0,950.0,0.0,App
A002169,S000876,2024-02-11,2809.69,9,Taxas/Documentos,0,950.0,369.62,Web
A002170,S000530,2024-07-12,3402.11,12,Notebook,1,950.0,601.57,App
A002171,S000094,2024-03-14,5533.87,12,Curso,1,700.0,485.77,App
A002172,S000509,2024-06-30,2723.74,9,Taxas/Documentos,1,1200.0,490.63,App
A002173,S001453,2024-10-08,4687.06,12,Saúde,1,0.0,387.93,Web
A002174,S000247,2024-08-12,6889.83,12,Taxas/Documentos,0,950.0,0.0,WhatsApp
A002175,S000734,2024-09-30,3225.23,6,Intercâmbio,0,1600.0,270.52,App
A002176,S000203,2025-01-28,1136.32,9,Curso,1,950.0,665.32,App
A002177,S000064,2024-06-11,4316.1,24,Notebook,1,400.0,322.75,Agência
A002178,S001137,2024-10-19,2687.11,9,Moradia,0,400.0,154.29,Web
A002179,S000306,2024-04-15,5111.13,6,Transporte,1,1200.0,42.07,App
A002180,S001693,2024-04-14,831.15,6,Notebook,0,1200.0,817.3,WhatsApp
A002181,S000071,2024-03-27,8208.73,18,Moradia,1,0.0,0.0,WhatsApp
A002182,S000653,2024-08-26,2203.23,24,Taxas/Documentos,0,0.0,14.11,App
A002183,S001754,2024-10-05,3755.54,18,Notebook,0,1600.0,0.0,App
A002184,S001351,2024-09-05,833.88,12,Transporte,0,1200.0,0.0,Web
A002185,S001404,2024-08-05,6150.3,12,Taxas/Documentos,0,700.0,345.07,Web
A002186,S001459,2024-07-10,2724.2,9,Curso,0,700.0,0.0,Web
A002187,S001392,2024-10-16,7899.49,12,Saúde,0,1600.0,0.0,App
A002188,S000888,2024-09-17,3435.66,12,Notebook,0,1200.0,258.06,Web
A002189,S000289,2024-02-14,3433.01,12,Transporte,0,2200.0,0.0,Web
A002190,S000894,2024-09-26,7408.99,18,Saúde,0,950.0,440.54,Agência
A002191,S000502,2024-10-21,2867.52,9,Taxas/Documentos,1,700.0,0.0,App
A002192,S000919,2024-12-26,1424.29,12,Notebook,0,950.0,428.15,Web
A002193,S001451,2024-11-28,748.77,9,Notebook,0,1600.0,581.51,Web
A002194,S001427,2025-01-03,6111.7,12,Notebook,0,400.0,326.51,App
A002195,S000432,2024-07-27,3009.12,12,Taxas/Documentos,1,700.0,0.0,Web
A002196,S000222,2024-12-21,2559.25,12,Transporte,0,0.0,0.0,App
A002197,S001143,2024-10-10,3163.55,12,Saúde,1,700.0,200.67,App
A002198,S001050,2024-05-27,4320.13,3,Taxas/Documentos,1,950.0,0.0,Agência
A002199,S000676,2024-03-08,2563.85,12,Curso,0,950.0,291.96,App
A002200,S001268,2025-01-18,6164.34,6,Moradia,0,0.0,1438.2,Web
A002201,S000404,2024-08-28,1286.95,12,Intercâmbio,0,1200.0,0.0,Web
A002202,S000871,2024-10-05,4843.75,12,Intercâmbio,0,1200.0,678.74,WhatsApp
A002203,S000839,2024-10-17,1255.08,12,Curso,1,950.0,0.0,App
A002204,S000176,2024-10-19,7845.81,12,Taxas/Documentos,0,950.0,411.03,Web
A002205,S001633,2024-09-26,742.61,9,Transporte,0,700.0,366.13,App
A002206,S001709,2024-02-12,2714.05,24,Intercâmbio,0,400.0,444.69,App
A002207,S000863,2025-01-25,4729.53,6,Intercâmbio,1,700.0,242.11,App
A002208,S000923,2024-07-31,1149.59,18,Transporte,0,700.0,0.0,App
A002209,S000699,2024-09-18,838.34,12,Transporte,0,950.0,1295.45,Web
A002210,S000705,2024-11-20,2866.52,9,Notebook,1,0.0,0.0,App
A002211,S000401,2025-01-09,888.09,6,Transporte,0,0.0,391.02,App
A002212,S000981,2024-04-22,1872.09,24,Curso,0,950.0,171.67,App
A002213,S001713,2024-09-02,6457.64,6,Intercâmbio,1,400.0,0.0,App
A002214,S000545,2024-11-07,2628.03,18,Transporte,0,400.0,263.04,Agência
A002215,S000404,2025-01-04,3729.32,3,Taxas/Documentos,0,1600.0,573.08,App
A002216,S000560,2024-06-20,1358.44,24,Saúde,0,2200.0,472.52,App
A002217,S000126,2024-10-22,7349.39,12,Notebook,0,1600.0,56.5,App
A002218,S001069,2024-07-10,8183.82,3,Transporte,0,400.0,947.56,App
A002219,S001216,2024-03-15,3420.19,9,Intercâmbio,0,1200.0,167.08,WhatsApp
A002220,S000116,2024-09-19,1628.17,9,Saúde,0,700.0,984.69,App
A002221,S000222,2024-09-11,1444.79,12,Taxas/Documentos,0,400.0,116.06,Agência
A002222,S000774,2024-06-06,5356.25,18,Notebook,0,1200.0,0.0,Web
A002223,S000642,2024-02-01,7373.82,6,Taxas/Documentos,0,700.0,379.75,Web
A002224,S001726,2024-10-17,6909.72,6,Moradia,1,1600.0,295.1,App
A002225,S000141,2024-10-24,1489.03,9,Saúde,0,950.0,679.94,Agência
A002226,S000414,2024-02-05,2272.51,3,Notebook,1,400.0,713.47,Web
A002227,S000958,2024-05-15,2877.39,6,Notebook,0,0.0,1043.62,App
A002228,S001134,2024-08-20,795.17,6,Taxas/Documentos,0,0.0,484.05,Web
A002229,S000674,2024-05-30,1828.2,6,Moradia,1,400.0,173.64,App
A002230,S000912,2024-04-03,748.06,6,Curso,0,1200.0,1139.87,App
A002231,S000271,2024-12-01,4882.78,3,Transporte,0,950.0,864.23,App
A002232,S001199,2024-12-08,4209.05,18,Transporte,1,1200.0,35.34,App
A002233,S000941,2024-04-09,2364.08,6,Saúde,1,0.0,314.77,Agência
A002234,S000537,2024-09-15,2295.26,3,Notebook,0,700.0,0.0,App
A002235,S000835,2024-12-09,3968.32,6,Moradia,0,950.0,48.18,WhatsApp
A002236,S001597,2024-07-08,1222.56,12,Transporte,0,1200.0,0.0,App
A002237,S001671,2024-09-30,1440.13,9,Curso,0,0.0,0.0,App
A002238,S001319,2024-02-23,2192.87,9,Moradia,0,950.0,399.88,Web
A002239,S000198,2024-02-12,1562.09,6,Intercâmbio,1,950.0,0.0,Web
A002240,S001462,2024-09-07,2324.56,6,Saúde,0,950.0,202.85,Web
A002241,S000270,2024-05-12,4457.02,9,Intercâmbio,0,1200.0,266.32,App
A002242,S000163,2024-07-10,4631.95,9,Saúde,0,0.0,104.5,App
A002243,S001546,2024-11-06,4114.47,6,Intercâmbio,0,1200.0,82.99,Web
A002244,S000286,2024-07-21,1938.16,9,Intercâmbio,0,1200.0,1063.1,App
A002245,S000276,2024-09-21,4469.32,6,Moradia,0,700.0,460.14,WhatsApp
A002246,S000240,2024-08-25,784.67,6,Notebook,0,950.0,95.64,App
A002247,S001086,2024-09-04,2723.82,18,Saúde,1,400.0,585.86,App
A002248,S001724,2024-09-11,1328.97,9,Saúde,0,950.0,0.0,Web
A002249,S000732,2024-08-06,1375.49,12,Intercâmbio,1,700.0,407.46,WhatsApp
A002250,S001110,2024-06-25,3011.0,9,Curso,1,1200.0,451.28,Web
A002251,S000377,2024-11-23,2321.32,24,Transporte,1,950.0,454.95,Web
A002252,S000172,2024-05-21,4300.75,3,Transporte,1,1200.0,0.0,App
A002253,S001691,2024-11-25,7807.53,18,Notebook,0,1200.0,889.87,WhatsApp
A002254,S000925,2024-07-03,2790.56,9,Transporte,1,700.0,295.42,App
A002255,S000744,2024-03-09,5508.69,3,Notebook,0,1600.0,441.04,WhatsApp
A002256,S000327,2025-01-25,3096.89,9,Intercâmbio,0,950.0,657.05,App
A002257,S000332,2024-11-09,2725.73,6,Taxas/Documentos,1,950.0,219.53,Agência
A002258,S001493,2024-09-09,1483.75,9,Curso,1,700.0,903.69,App
A002259,S001311,2024-03-10,2974.66,9,Intercâmbio,0,400.0,0.0,App
A002260,S000659,2025-01-08,3340.46,12,Moradia,1,2200.0,258.26,Agência
A002261,S000279,2024-06-06,914.45,9,Intercâmbio,0,950.0,73.98,App
A002262,S000134,2024-12-15,2777.56,9,Moradia,1,700.0,0.0,App
A002263,S000171,2024-08-12,2770.15,12,Intercâmbio,0,400.0,353.38,App
A002264,S001077,2024-11-29,2924.61,3,Moradia,0,700.0,599.49,Agência
A002265,S001785,2024-02-25,5542.79,6,Intercâmbio,0,700.0,453.47,Web
A002266,S000346,2024-10-14,4943.2,3,Notebook,1,700.0,420.41,Agência
A002267,S000328,2024-09-09,1521.96,6,Taxas/Documentos,0,1200.0,1277.71,App
A002268,S000995,2024-05-02,731.17,18,Transporte,0,400.0,14.15,WhatsApp
A002269,S001586,2024-03-15,1293.62,18,Moradia,0,1200.0,491.79,Agência
A002270,S001578,2024-03-11,1978.72,9,Moradia,1,0.0,142.89,App
A002271,S000442,2024-02-15,2398.91,3,Transporte,0,1200.0,361.88,App
A002272,S001667,2024-05-27,5298.7,12,Intercâmbio,0,950.0,663.9,App
A002273,S000387,2024-10-23,1721.62,3,Intercâmbio,0,2200.0,108.36,App
A002274,S001539,2024-06-27,6990.16,18,Curso,0,950.0,328.21,App
A002275,S001678,2024-12-06,2370.83,6,Transporte,0,1200.0,0.0,WhatsApp
A002276,S000289,2024-05-16,7520.72,24,Intercâmbio,0,400.0,0.0,WhatsApp
A002277,S000874,2024-06-22,1955.88,6,Saúde,0,1600.0,0.0,App
A002278,S000607,2024-04-27,2589.76,6,Taxas/Documentos,0,0.0,341.01,Web
A002279,S000594,2024-03-30,2028.12,24,Notebook,1,1200.0,34.41,App
A002280,S001173,2024-08-06,1335.75,24,Curso,0,950.0,305.54,App
A002281,S000556,2024-09-10,2152.23,9,Saúde,0,1200.0,201.13,WhatsApp
A002282,S001107,2024-04-21,884.87,12,Curso,0,1200.0,71.32,App
A002283,S000936,2024-02-22,2774.4,12,Intercâmbio,0,700.0,467.84,Web
A002284,S000534,2024-04-30,779.37,18,Transporte,0,950.0,922.46,Web
A002285,S001113,2024-10-13,753.35,18,Notebook,0,400.0,0.0,App
A002286,S000227,2024-08-16,2488.59,18,Intercâmbio,0,950.0,0.0,App
A002287,S001200,2024-06-26,1221.5,12,Curso,1,700.0,557.1,App
A002288,S000557,2024-12-27,1645.0,12,Moradia,0,700.0,24.66,App
A002289,S001149,2024-08-12,1188.89,3,Curso,1,0.0,0.0,Web
A002290,S000437,2024-04-29,7403.95,12,Taxas/Documentos,0,950.0,946.15,Agência
A002291,S000558,2024-02-06,851.41,12,Notebook,0,1200.0,286.52,App
A002292,S000636,2025-01-14,2299.85,3,Intercâmbio,0,400.0,0.0,Web
A002293,S001348,2024-07-14,5206.05,12,Saúde,1,950.0,310.77,App
A002294,S001482,2024-09-28,4453.46,12,Notebook,0,700.0,760.0,App
A002295,S000237,2024-02-19,1432.11,12,Notebook,0,700.0,0.0,App
A002296,S000904,2024-03-17,3442.45,12,Transporte,0,700.0,608.94,WhatsApp
A002297,S000785,2024-11-01,2831.1,24,Moradia,0,700.0,1066.96,WhatsApp
A002298,S000090,2024-11-14,5170.75,3,Notebook,0,400.0,479.84,App
A002299,S000372,2024-06-05,2371.24,9,Curso,0,950.0,0.0,App
A002300,S001268,2024-09-30,2873.54,6,Curso,1,1600.0,370.36,Web
A002301,S001308,2025-01-21,2129.59,9,Curso,0,400.0,654.19,App
A002302,S000987,2024-05-12,2679.21,18,Saúde,1,400.0,703.6,Web
A002303,S000261,2024-11-17,781.82,6,Transporte,0,700.0,370.88,App
A002304,S001161,2024-11-22,2025.79,6,Curso,0,1200.0,64.4,Web
A002305,S000208,2025-01-25,1335.98,12,Moradia,1,700.0,151.03,Web
A002306,S000698,2024-02-27,3335.67,18,Notebook,0,400.0,202.98,Web
A002307,S000743,2024-07-03,2909.75,12,Intercâmbio,0,1600.0,552.57,Web
A002308,S000240,2024-12-28,1366.54,6,Moradia,1,1200.0,628.1,Web
A002309,S001552,2024-10-20,2555.29,9,Saúde,0,400.0,0.0,App
A002310,S000376,2024-07-01,1917.5,6,Notebook,0,700.0,0.0,Agência
A002311,S001399,2024-03-31,2835.18,18,Transporte,0,950.0,657.4,App
A002312,S000137,2024-10-25,7107.0,12,Taxas/Documentos,1,1600.0,695.67,WhatsApp
A002313,S000009,2024-06-18,1872.92,9,Taxas/Documentos,1,2200.0,777.3,App
A002314,S000822,2025-01-25,2442.54,24,Intercâmbio,0,1200.0,202.77,WhatsApp
A002315,S000037,2024-09-04,2213.52,9,Notebook,1,950.0,360.71,Agência
A002316,S001233,2024-06-15,4103.77,9,Curso,0,950.0,554.27,Web
A002317,S001005,2024-03-09,3087.79,24,Taxas/Documentos,0,400.0,812.83,App
A002318,S000061,2024-08-21,6340.78,6,Intercâmbio,0,700.0,0.0,Web
A002319,S000503,2024-02-03,1811.48,24,Moradia,0,2200.0,0.0,Web
A002320,S001403,2024-03-08,2463.65,6,Intercâmbio,0,950.0,478.28,App
A002321,S001152,2024-11-14,1276.51,9,Transporte,0,1600.0,12.15,Web
A002322,S000262,2024-03-05,2496.78,6,Transporte,1,1600.0,260.0,Web
A002323,S000819,2024-02-24,1488.64,6,Transporte,1,950.0,0.0,App
A002324,S000704,2024-06-26,774.64,6,Notebook,1,1600.0,0.0,App
A002325,S001253,2024-07-17,1208.38,24,Intercâmbio,0,1600.0,148.62,Web
A002326,S001260,2024-03-29,3609.59,9,Curso,0,0.0,652.0,Web
A002327,S000975,2024-04-28,1721.29,12,Taxas/Documentos,0,0.0,149.64,Agência
A002328,S001681,2025-01-23,752.04,3,Taxas/Documentos,0,950.0,0.0,App
A002329,S000017,2024-08-06,7851.59,3,Moradia,0,700.0,0.0,App
A002330,S000742,2024-11-30,2270.42,6,Curso,0,1200.0,17.31,App
A002331,S001363,2024-09-18,1175.73,12,Transporte,1,700.0,665.22,Web
A002332,S001123,2024-03-19,3739.94,3,Notebook,0,700.0,220.25,Agência
A002333,S000310,2024-10-06,2515.55,18,Curso,0,1600.0,0.0,Web
A002334,S000049,2024-08-03,1338.9,6,Taxas/Documentos,0,700.0,963.88,App
A002335,S000491,2024-10-24,2476.66,6,Taxas/Documentos,0,700.0,534.74,App
A002336,S001014,2024-04-10,1316.69,6,Taxas/Documentos,0,1200.0,126.84,App
A002337,S001356,2024-11-27,1403.73,24,Moradia,0,950.0,162.45,App
A002338,S000345,2024-04-19,1202.83,6,Notebook,1,950.0,251.65,Web
A002339,S001687,2025-01-10,2161.43,12,Notebook,0,400.0,0.0,App
A002340,S000254,2024-03-13,2740.5,12,Notebook,0,950.0,334.54,App
A002341,S001344,2024-10-09,1149.94,24,Notebook,0,1200.0,1213.13,App
A002342,S000570,2024-02-24,4520.76,9,Moradia,0,950.0,5.38,App
A002343,S000114,2024-06-09,6732.8,6,Moradia,1,1600.0,433.91,Agência
A002344,S000458,2024-08-16,4853.45,6,Taxas/Documentos,0,0.0,633.43,App
A002345,S000337,2024-12-19,4575.05,12,Notebook,1,700.0,347.92,WhatsApp
A002346,S000518,2024-05-25,2579.17,18,Notebook,0,1200.0,597.23,Agência
A002347,S001353,2024-02-22,1454.01,6,Taxas/Documentos,1,950.0,988.09,Web
A002348,S001489,2024-05-20,2963.69,9,Saúde,1,400.0,767.33,Web
A002349,S000655,2024-04-11,1667.22,6,Moradia,0,1600.0,867.03,App
A002350,S001215,2024-04-15,3343.2,12,Saúde,0,950.0,0.0,App
A002351,S000586,2024-04-29,1348.78,12,Moradia,0,2200.0,0.0,App
A002352,S001757,2024-09-04,3172.14,9,Saúde,0,2200.0,0.0,App
A002353,S000587,2024-04-17,1373.11,6,Curso,0,1200.0,153.35,Web
A002354,S001028,2024-12-25,4403.49,9,Saúde,0,2200.0,191.32,App
A002355,S000502,2024-05-31,2544.69,18,Taxas/Documentos,0,950.0,0.0,WhatsApp
A002356,S000325,2024-02-23,2828.93,12,Intercâmbio,0,1200.0,613.57,Web
A002357,S001584,2025-01-17,2614.39,3,Transporte,0,1600.0,302.0,App
A002358,S001377,2024-04-10,3418.44,24,Moradia,0,700.0,508.25,App
A002359,S000308,2024-07-19,1216.93,9,Transporte,0,950.0,256.4,Web
